x,error
0.19920367320510474,0.33473009569681766
0.20920367320510475,0.33410604387376525
0.21920367320510475,0.3332609989646188
0.22920367320510476,0.33219602341066506
0.23920367320510477,0.3309122825223143
0.24920367320510478,0.32941104381699154
0.2592036732051048,0.32769367632848984
0.2692036732051048,0.32576164988791434
0.2792036732051048,0.3236165343763527
0.2892036732051048,0.3212599989494105
0.2992036732051048,0.3186938112337582
0.30920367320510483,0.315919836495839
0.31920367320510484,0.312940036782894
0.32920367320510485,0.30975647003646534
0.33920367320510486,0.30637128917854284
0.34920367320510487,0.302786741170528
0.3592036732051049,0.2990051660451873
0.3692036732051049,0.29502899591178156
0.3792036732051049,0.29086075393455396
0.3892036732051049,0.28650305328477055
0.3992036732051049,0.28195859606650975
0.4092036732051049,0.2772301722164018
0.41920367320510493,0.27232065837752617
0.42920367320510494,0.267233016747677
0.43920367320510495,0.26197029390221505
0.44920367320510496,0.25653561959172544
0.45920367320510497,0.25093220551470957
0.469203673205105,0.24516334406554005
0.479203673205105,0.23923240705791673
0.489203673205105,0.23314284442406238
0.499203673205105,0.22689818288990438
0.509203673205105,0.22050202462649107
0.519203673205105,0.2139580458778996
0.529203673205105,0.20726999556589054
0.539203673205105,0.20044169387157623
0.549203673205105,0.1934770307943684
0.559203673205105,0.1863799646884794
0.569203673205105,0.1791545207772512
0.579203673205105,0.17180478964559648
0.589203673205105,0.16433492571083397
0.599203673205105,0.15674914567221032
0.609203673205105,0.14905172693940072
0.619203673205105,0.14124700604028667
0.6292036732051051,0.13333937700831272
0.6392036732051051,0.12533328974972968
0.6492036732051051,0.11723324839103161
0.6592036732051051,0.10904380960690496
0.6692036732051051,0.10076958092900196
0.6792036732051051,0.09241521903586664
0.6892036732051051,0.0839854280243339
0.6992036732051051,0.07548495766273416
0.7092036732051051,0.06691860162623431
0.7192036732051051,0.058291195714655075
0.7292036732051052,0.04960761605309982
0.7392036732051052,0.04087277727574551
0.7492036732051052,0.032091630693135476
0.7592036732051052,0.023269162443331937
0.7692036732051052,0.014410391627276531
0.7792036732051052,0.00552036842872089
0.7892036732051052,0.003395827780916849
0.7992036732051052,0.012333090352400156
0.8092036732051052,0.02128628728286669
0.8192036732051052,0.030250263153987156
0.8292036732051052,0.03921984108372695
0.8392036732051052,0.04818982469132549
0.8492036732051053,0.05715500007512064
0.8592036732051053,0.06611013780283409
0.8692036732051053,0.07504999491393383
0.8792036732051053,0.08396931693368603
0.8892036732051053,0.09286283989850819
0.8992036732051053,0.10172529239222794
0.9092036732051053,0.11055139759285837
0.9192036732051053,0.1193358753294847
0.9292036732051053,0.12807344414887173
0.9392036732051053,0.1367588233913825
0.9492036732051053,0.14538673527580803
0.9592036732051054,0.15395190699270056
0.9692036732051054,0.16244907280580362
0.9792036732051054,0.17087297616116442
0.9892036732051054,0.17921837180352107
0.9992036732051054,0.187480027899546
1.0092036732051053,0.19565272816753232
1.0192036732051053,0.20373127401310442
1.0292036732051053,0.21171048667053105
1.0392036732051053,0.21958520934922232
1.0492036732051053,0.22735030938498868
1.0592036732051053,0.2350006803956306
1.0692036732051053,0.24253124444044388
1.0792036732051054,0.24993695418320327
1.0892036732051054,0.257212795058204
1.0992036732051054,0.2643537874389244
1.1092036732051054,0.2713549888088859
1.1192036732051054,0.2782114959342733
1.1292036732051054,0.2849184470378849
1.1392036732051054,0.2914710239739775
1.1492036732051054,0.2978644544035748
1.1592036732051054,0.30409401396979885
1.1692036732051054,0.3101550284727915
1.1792036732051054,0.3160428760437916
1.1892036732051054,0.32175298931792307
1.1992036732051055,0.3272808576052655
1.2092036732051055,0.33262202905976135
1.2192036732051055,0.33777211284552633
1.2292036732051055,0.34272678130012046
1.2392036732051055,0.34748177209434494
1.2492036732051055,0.352032890388121
1.2592036732051055,0.356376010982016
1.2692036732051055,0.3605070804639746
1.2792036732051055,0.3644221193508173
1.2892036732051055,0.36811722422406795
1.2992036732051055,0.37158856985967087
1.3092036732051056,0.37483241135115875
1.3192036732051056,0.37784508622583507
1.3292036732051056,0.3806230165535329
1.3392036732051056,0.3831627110475125
1.3492036732051056,0.3854607671570628
1.3592036732051056,0.387513873151371
1.3692036732051056,0.3893188101942237
1.3792036732051056,0.39087245440910856
1.3892036732051056,0.39217177893428135
1.3992036732051056,0.39321385596736785
1.4092036732051056,0.39399585879906746
1.4192036732051057,0.39451506383553153
1.4292036732051057,0.39476885260898564
1.4392036732051057,0.3947547137761696
1.4492036732051057,0.394470245104169
1.4592036732051057,0.3939131554432126
1.4692036732051057,0.3930812666860161
1.4792036732051057,0.39197251571324443
1.4892036732051057,0.39058495632468154
1.4992036732051057,0.38891676115567964
1.5092036732051057,0.3869662235784814
1.5192036732051057,0.38473175958799116
1.5292036732051058,0.382211909671593
1.5392036732051058,0.37940534066259374
1.5492036732051058,0.3763108475768934
1.5592036732051058,0.3729273554324687
1.5692036732051058,0.3692539210512694
1.5792036732051058,0.36528973484312677
1.5892036732051058,0.36103412257126943
1.5992036732051058,0.35648654709905697
1.6092036732051058,0.3516466101175317
1.6192036732051058,0.3465140538533977
1.6292036732051058,0.3410887627570376
1.6392036732051058,0.33537076517018494
1.6492036732051059,0.3293602349728607
1.6592036732051059,0.32305749320919974
1.6692036732051059,0.3164630096917833
1.6792036732051059,0.30957740458411204
1.689203673205106,0.30240144996083484
1.699203673205106,0.29493607134537486
1.709203673205106,0.28718234922458263
1.719203673205106,0.2791415205400543
1.729203673205106,0.2708149801557568
1.739203673205106,0.26220428230160364
1.749203673205106,0.2533111419926275
1.759203673205106,0.2441374364234049
1.769203673205106,0.23468520633738377
1.779203673205106,0.22495665737077353
1.789203673205106,0.2149541613706607
1.799203673205106,0.20468025768701448
1.809203673205106,0.19413765443825481
1.819203673205106,0.1833292297500514
1.829203673205106,0.17225803296703546
1.839203673205106,0.1609272858371068
1.849203673205106,0.14934038366801572
1.859203673205106,0.13750089645591201
1.869203673205106,0.12541256998556594
1.879203673205106,0.11307932690193478
1.889203673205106,0.10050526775280288
1.899203673205106,0.08769467200218672
1.909203673205106,0.0746519990142187
1.919203673205106,0.06138188900723396
1.929203673205106,0.047889163977762106
1.9392036732051061,0.03417882859416865
1.9492036732051061,0.02025607105966376
1.9592036732051061,0.0061262639444137346
1.9692036732051061,0.008205035013505446
1.9792036732051062,0.0227320821385657
1.9892036732051062,0.037448947079912864
1.9992036732051062,0.05234951210540406
2.009203673205106,0.06742747142780203
2.019203673205106,0.08267633056335444
2.0292036732051058,0.09808940572300662
2.0392036732051055,0.1136598232364554
2.0492036732051053,0.12938051900927894
2.059203673205105,0.14524423801335717
2.069203673205105,0.16124353381078826
2.0792036732051047,0.17737076811151264
2.0892036732051045,0.193618110364846
2.0992036732051043,0.2099775373851105
2.109203673205104,0.22644083301156392
2.119203673205104,0.2429995878028035
2.1292036732051036,0.25964519876581926
2.1392036732051034,0.2763688691198949
2.149203673205103,0.2931616080954864
2.159203673205103,0.3100142307682807
2.1692036732051028,0.3269173579285538
2.1792036732051026,0.3438614159860167
2.1892036732051023,0.36083663691026047
2.199203673205102,0.3778330582069662
2.209203673205102,0.3948405229300018
2.2192036732051017,0.411848679729534
2.2292036732051015,0.4288469829362791
2.2392036732051013,0.4458246926820171
2.249203673205101,0.4627708750564721
2.259203673205101,0.47967440230065206
2.2692036732051006,0.49652395303677954
2.2792036732051004,0.5133080125348752
2.2892036732051,0.5300148730160923
2.2992036732051,0.5466326339928909
2.3092036732051,0.5631492026461116
2.3192036732050996,0.579552294239031
2.3292036732050994,0.5958294325684492
2.339203673205099,0.611967950452883
2.349203673205099,0.6279549902578978
2.3592036732050987,0.6437775044586282
2.3692036732050985,0.6594222562395329
2.3792036732050983,0.6748758201314091
2.389203673205098,0.6901245826856859
2.399203673205098,0.7051547431860339
2.4092036732050977,0.7199523143972852
2.4192036732050974,0.7345031233516863
2.4292036732050972,0.7487928121724639
2.439203673205097,0.7628068389347322
2.449203673205097,0.7765304785636911
2.4592036732050966,0.7899488237701195
2.4692036732050964,0.8030467860231489
2.479203673205096,0.8158090965602431
2.489203673205096,0.828220307434405
2.4992036732050957,0.8402647925985196
2.5092036732050955,0.8519267490268057
2.5192036732050953,0.8631901978733216
2.529203673205095,0.8740389856674406
2.539203673205095,0.8844567855462637
2.5492036732050947,0.8944270985238516
2.5592036732050945,0.9039332547972334
2.5692036732050942,0.9129584150890686
2.579203673205094,0.9214855720268913
2.589203673205094,0.9294975515588435
2.5992036732050936,0.9369770144057483
2.6092036732050934,0.9439064575494571
2.619203673205093,0.9502682157573226
2.629203673205093,0.9560444631426739
2.6392036732050927,0.9612172147611799
2.6492036732050925,0.9657683282429286
2.6592036732050923,0.9696795054601024
2.669203673205092,0.9729322942300973
2.679203673205092,0.9755080900539159
2.6892036732050917,0.9773881378896654
2.6992036732050915,0.9785535339610085
2.7092036732050913,0.9789852276003828
2.719203673205091,0.9786640231267905
2.729203673205091,0.9775705817579867
2.7392036732050906,0.975685423556877
2.7492036732050904,0.9729889294118736
2.75920367320509,0.9694613430510799
2.76920367320509,0.9650827730900229
2.7792036732050898,0.9598331951127248
2.7892036732050896,0.9536924537859344
2.7992036732050893,0.9466402650062093
2.809203673205089,0.9386562180796725
2.819203673205089,0.9297197779341646
2.8292036732050887,0.9198102873635605
2.8392036732050885,0.9089069693039615
2.8492036732050883,0.8969889291415534
2.859203673205088,0.884035157051791
2.869203673205088,0.8700245303696947
2.8792036732050876,0.8549358159909568
2.8892036732050874,0.8387476728035477
2.899203673205087,0.821438654149568
2.909203673205087,0.8029872103170135
2.919203673205087,0.7833716910611823
2.9292036732050866,0.762570348155359
2.9392036732050864,0.74056133797054
2.949203673205086,0.71732272408381
2.959203673205086,0.6928324799150474
2.9692036732050857,0.6670684913916727
2.9792036732050855,0.6400085596410765
2.9892036732050853,0.6116304037103326
2.999203673205085,0.5819116633129386
3.009203673205085,0.550829901602162
3.0192036732050846,0.5183626079706478
3.0292036732050844,0.484487200875936
3.039203673205084,0.44918103069149495
3.049203673205084,0.41242138258289884
3.059203673205084,0.3741854794088031
3.0692036732050836,0.3344504846462577
3.0792036732050834,0.29319350534006006
3.089203673205083,0.2503915950756337
3.099203673205083,0.20602175697517033
3.1092036732050827,0.16006094671648796
3.1192036732050825,0.1124860755742958
3.1292036732050823,0.06327401348340445
3.139203673205082,0.012401592123454819
